Year.ID.ForecastYear.Quarter,YEAR FORECAST MADE,YEAR BEING FORECAST,QUARTER,FORECASTER ID,INDUSTRY,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,INDICATOR,TDIST
2017-575-2015-3,2015,2017,3,575,2.0,0.0,0.6,2.9,3.8,10.9,26.2,38.1,15.9,1.5,0.1,Unemployment,2.25
2017-576-2015-3,2015,2017,3,576,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,45.0,45.0,4.0,Unemployment,2.25
2017-577-2015-3,2015,2017,3,577,2.0,,,,,,,,,,,Unemployment,2.25
2017-578-2015-3,2015,2017,3,578,2.0,,,,,,,,,,,Unemployment,2.25
2017-579-2015-3,2015,2017,3,579,1.0,,,,,,,,,,,Unemployment,2.25
2017-581-2015-3,2015,2017,3,581,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30.0,40.0,20.0,Unemployment,2.25
2017-411-2015-4,2015,2017,4,411,2.0,,,,,,,,,,,Unemployment,2.0
2017-421-2015-4,2015,2017,4,421,2.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,35.0,45.0,5.0,Unemployment,2.0
2017-422-2015-4,2015,2017,4,422,1.0,,,,,,,,,,,Unemployment,2.0
2017-424-2015-4,2015,2017,4,424,1.0,,,,,,,,,,,Unemployment,2.0
2017-426-2015-4,2015,2017,4,426,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,70.0,5.0,Unemployment,2.0
2017-428-2015-4,2015,2017,4,428,2.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,25.0,40.0,0.0,Unemployment,2.0
2017-429-2015-4,2015,2017,4,429,2.0,,,,,,,,,,,Unemployment,2.0
2017-433-2015-4,2015,2017,4,433,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,70.0,0.0,Unemployment,2.0
2017-456-2015-4,2015,2017,4,456,1.0,,,,,,,,,,,Unemployment,2.0
2017-463-2015-4,2015,2017,4,463,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,50.0,20.0,Unemployment,2.0
2017-472-2015-4,2015,2017,4,472,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,Unemployment,2.0
2017-484-2015-4,2015,2017,4,484,2.0,,,,,,,,,,,Unemployment,2.0
2017-504-2015-4,2015,2017,4,504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,66.0,12.0,Unemployment,2.0
2017-506-2015-4,2015,2017,4,506,2.0,1.0,1.0,1.0,3.0,5.0,9.0,5.0,50.0,22.0,3.0,Unemployment,2.0
2017-507-2015-4,2015,2017,4,507,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,70.0,15.0,Unemployment,2.0
2017-508-2015-4,2015,2017,4,508,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,60.0,20.0,0.0,Unemployment,2.0
2017-510-2015-4,2015,2017,4,510,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,89.0,0.0,Unemployment,2.0
2017-518-2015-4,2015,2017,4,518,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,Unemployment,2.0
2017-520-2015-4,2015,2017,4,520,2.0,,,,,,,,,,,Unemployment,2.0
2017-523-2015-4,2015,2017,4,523,2.0,1.66,0.55,1.1,2.21,4.42,8.83,17.66,35.31,14.13,14.13,Unemployment,2.0
2017-524-2015-4,2015,2017,4,524,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,20.0,Unemployment,2.0
2017-528-2015-4,2015,2017,4,528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,70.0,0.0,Unemployment,2.0
2017-532-2015-4,2015,2017,4,532,2.0,,,,,,,,,,,Unemployment,2.0
2017-533-2015-4,2015,2017,4,533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,Unemployment,2.0
2017-535-2015-4,2015,2017,4,535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,70.0,25.0,Unemployment,2.0
2017-540-2015-4,2015,2017,4,540,2.0,,,,,,,,,,,Unemployment,2.0
2017-542-2015-4,2015,2017,4,542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,Unemployment,2.0
2017-546-2015-4,2015,2017,4,546,1.0,,,,,,,,,,,Unemployment,2.0
2017-548-2015-4,2015,2017,4,548,2.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,75.0,10.0,0.0,Unemployment,2.0
2017-549-2015-4,2015,2017,4,549,1.0,,,,,,,,,,,Unemployment,2.0
2017-553-2015-4,2015,2017,4,553,2.0,0.0,0.0,0.0,1.0,3.0,7.0,15.0,35.0,35.0,4.0,Unemployment,2.0
2017-555-2015-4,2015,2017,4,555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60.0,30.0,0.0,Unemployment,2.0
2017-556-2015-4,2015,2017,4,556,1.0,0.0,0.0,0.0,2.5,7.5,10.0,15.0,22.5,22.5,20.0,Unemployment,2.0
2017-557-2015-4,2015,2017,4,557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,65.0,10.0,Unemployment,2.0
2017-559-2015-4,2015,2017,4,559,1.0,0.0,0.0,0.0,1.0,4.0,10.0,15.0,25.0,30.0,15.0,Unemployment,2.0
2017-563-2015-4,2015,2017,4,563,2.0,0.0,0.32,0.88,4.2,11.0,21.0,28.2,22.84,10.96,0.6,Unemployment,2.0
2017-568-2015-4,2015,2017,4,568,2.0,0.0,0.0,0.0,5.0,5.0,10.0,10.0,30.0,30.0,10.0,Unemployment,2.0
2017-569-2015-4,2015,2017,4,569,1.0,,,,,,,,,,,Unemployment,2.0
2017-570-2015-4,2015,2017,4,570,2.0,0.0,0.0,0.0,0.0,2.0,7.0,16.0,30.0,41.0,4.0,Unemployment,2.0
2017-572-2015-4,2015,2017,4,572,1.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,36.0,40.0,12.0,Unemployment,2.0
2017-574-2015-4,2015,2017,4,574,2.0,0.0,0.0,2.0,4.0,8.0,15.0,20.0,25.0,20.0,6.0,Unemployment,2.0
2017-575-2015-4,2015,2017,4,575,2.0,0.5,1.0,1.5,2.4,4.9,9.0,25.0,35.0,20.0,0.7,Unemployment,2.0
2017-576-2015-4,2015,2017,4,576,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,Unemployment,2.0
2017-578-2015-4,2015,2017,4,578,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,70.0,5.0,Unemployment,2.0
2017-579-2015-4,2015,2017,4,579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,80.0,5.0,Unemployment,2.0
2018-421-2016-1,2016,2018,1,421,2.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,35.0,35.0,5.0,Unemployment,2.75
2018-422-2016-1,2016,2018,1,422,1.0,1.0,2.0,2.0,2.0,3.0,10.0,15.0,25.0,25.0,15.0,Unemployment,2.75
2018-424-2016-1,2016,2018,1,424,1.0,,,,,,,,,,,Unemployment,2.75
2018-426-2016-1,2016,2018,1,426,2.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,30.0,35.0,10.0,Unemployment,2.75
2018-433-2016-1,2016,2018,1,433,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,90.0,4.0,Unemployment,2.75
2018-456-2016-1,2016,2018,1,456,1.0,,,,,,,,,,,Unemployment,2.75
2018-472-2016-1,2016,2018,1,472,2.0,,,,,,,,,,,Unemployment,2.75
2018-484-2016-1,2016,2018,1,484,2.0,,,,,,,,,,,Unemployment,2.75
2018-504-2016-1,2016,2018,1,504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,68.0,15.0,Unemployment,2.75
2018-506-2016-1,2016,2018,1,506,2.0,1.0,2.0,2.0,2.0,4.0,6.0,16.0,30.0,30.0,7.0,Unemployment,2.75
2018-507-2016-1,2016,2018,1,507,3.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,25.0,50.0,5.0,Unemployment,2.75
2018-508-2016-1,2016,2018,1,508,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,40.0,0.0,Unemployment,2.75
2018-510-2016-1,2016,2018,1,510,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,Unemployment,2.75
2018-512-2016-1,2016,2018,1,512,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,50.0,Unemployment,2.75
2018-518-2016-1,2016,2018,1,518,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,Unemployment,2.75
2018-520-2016-1,2016,2018,1,520,2.0,,,,,,,,,,,Unemployment,2.75
2018-524-2016-1,2016,2018,1,524,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,20.0,Unemployment,2.75
2018-527-2016-1,2016,2018,1,527,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,Unemployment,2.75
2018-528-2016-1,2016,2018,1,528,1.0,,,,,,,,,,,Unemployment,2.75
2018-532-2016-1,2016,2018,1,532,2.0,,,,,,,,,,,Unemployment,2.75
2018-533-2016-1,2016,2018,1,533,1.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,Unemployment,2.75
2018-535-2016-1,2016,2018,1,535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,87.0,5.0,Unemployment,2.75
2018-542-2016-1,2016,2018,1,542,1.0,,,,,,,,,,,Unemployment,2.75
2018-546-2016-1,2016,2018,1,546,1.0,,,,,,,,,,,Unemployment,2.75
2018-548-2016-1,2016,2018,1,548,2.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,40.0,40.0,0.0,Unemployment,2.75
2018-549-2016-1,2016,2018,1,549,1.0,,,,,,,,,,,Unemployment,2.75
2018-553-2016-1,2016,2018,1,553,2.0,0.0,0.0,0.0,1.0,3.0,7.0,15.0,35.0,35.0,4.0,Unemployment,2.75
2018-555-2016-1,2016,2018,1,555,1.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,30.0,20.0,0.0,Unemployment,2.75
2018-556-2016-1,2016,2018,1,556,1.0,,,,,,,,,,,Unemployment,2.75
2018-557-2016-1,2016,2018,1,557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,65.0,25.0,Unemployment,2.75
2018-563-2016-1,2016,2018,1,563,2.0,0.8,5.2,6.36,12.08,18.56,23.08,17.92,9.48,5.96,0.56,Unemployment,2.75
2018-568-2016-1,2016,2018,1,568,2.0,0.0,0.0,0.0,5.0,5.0,10.0,10.0,30.0,30.0,10.0,Unemployment,2.75
2018-569-2016-1,2016,2018,1,569,1.0,,,,,,,,,,,Unemployment,2.75
2018-570-2016-1,2016,2018,1,570,2.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,20.0,48.0,18.0,Unemployment,2.75
2018-572-2016-1,2016,2018,1,572,1.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,35.0,35.0,13.0,Unemployment,2.75
2018-574-2016-1,2016,2018,1,574,2.0,0.0,1.0,2.0,4.0,8.0,10.0,15.0,20.0,30.0,10.0,Unemployment,2.75
2018-576-2016-1,2016,2018,1,576,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,45.0,45.0,5.0,Unemployment,2.75
2018-577-2016-1,2016,2018,1,577,2.0,,,,,,,,,,,Unemployment,2.75
2018-578-2016-1,2016,2018,1,578,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,70.0,15.0,Unemployment,2.75
2018-579-2016-1,2016,2018,1,579,1.0,,,,,,,,,,,Unemployment,2.75
2018-421-2016-2,2016,2018,2,421,2.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,40.0,35.0,5.0,Unemployment,2.5
2018-422-2016-2,2016,2018,2,422,1.0,,,,,,,,,,,Unemployment,2.5
2018-424-2016-2,2016,2018,2,424,1.0,,,,,,,,,,,Unemployment,2.5
2018-426-2016-2,2016,2018,2,426,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,60.0,5.0,Unemployment,2.5
2018-429-2016-2,2016,2018,2,429,2.0,,,,,,,,,,,Unemployment,2.5
2018-433-2016-2,2016,2018,2,433,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,80.0,2.0,Unemployment,2.5
2018-446-2016-2,2016,2018,2,446,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,59.0,7.0,Unemployment,2.5
2018-456-2016-2,2016,2018,2,456,1.0,,,,,,,,,,,Unemployment,2.5
2018-463-2016-2,2016,2018,2,463,2.0,0.0,0.0,1.0,2.0,3.0,4.0,9.0,18.0,54.0,9.0,Unemployment,2.5
2018-472-2016-2,2016,2018,2,472,2.0,,,,,,,,,,,Unemployment,2.5
2018-484-2016-2,2016,2018,2,484,2.0,,,,,,,,,,,Unemployment,2.5
2018-504-2016-2,2016,2018,2,504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,68.0,15.0,Unemployment,2.5
2018-506-2016-2,2016,2018,2,506,2.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,40.0,35.0,5.0,Unemployment,2.5
2018-507-2016-2,2016,2018,2,507,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,60.0,5.0,Unemployment,2.5
2018-508-2016-2,2016,2018,2,508,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,50.0,5.0,Unemployment,2.5
2018-510-2016-2,2016,2018,2,510,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,Unemployment,2.5
2018-518-2016-2,2016,2018,2,518,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,Unemployment,2.5
2018-520-2016-2,2016,2018,2,520,2.0,,,,,,,,,,,Unemployment,2.5
2018-523-2016-2,2016,2018,2,523,2.0,3.58,1.77,2.95,4.91,8.19,13.66,22.77,18.22,15.94,8.01,Unemployment,2.5
2018-524-2016-2,2016,2018,2,524,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,70.0,20.0,Unemployment,2.5
2018-532-2016-2,2016,2018,2,532,2.0,,,,,,,,,,,Unemployment,2.5
2018-533-2016-2,2016,2018,2,533,1.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,0.0,Unemployment,2.5
2018-535-2016-2,2016,2018,2,535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,65.0,25.0,Unemployment,2.5
2018-542-2016-2,2016,2018,2,542,1.0,,,,,,,,,,,Unemployment,2.5
2018-546-2016-2,2016,2018,2,546,1.0,,,,,,,,,,,Unemployment,2.5
2018-548-2016-2,2016,2018,2,548,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,75.0,0.0,Unemployment,2.5
2018-549-2016-2,2016,2018,2,549,1.0,,,,,,,,,,,Unemployment,2.5
2018-553-2016-2,2016,2018,2,553,2.0,0.0,0.0,0.0,1.0,3.0,7.0,15.0,35.0,35.0,4.0,Unemployment,2.5
2018-555-2016-2,2016,2018,2,555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,40.0,0.0,Unemployment,2.5
2018-556-2016-2,2016,2018,2,556,1.0,,,,,,,,,,,Unemployment,2.5
2018-557-2016-2,2016,2018,2,557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,85.0,10.0,Unemployment,2.5
2018-559-2016-2,2016,2018,2,559,1.0,0.0,0.0,0.0,1.0,4.0,8.0,12.0,25.0,35.0,15.0,Unemployment,2.5
2018-563-2016-2,2016,2018,2,563,2.0,0.16,1.76,2.72,7.56,14.64,21.04,23.92,16.28,10.92,1.0,Unemployment,2.5
2018-568-2016-2,2016,2018,2,568,2.0,0.0,0.0,0.0,5.0,5.0,9.0,9.0,30.0,34.0,8.0,Unemployment,2.5
2018-569-2016-2,2016,2018,2,569,1.0,,,,,,,,,,,Unemployment,2.5
2018-570-2016-2,2016,2018,2,570,2.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,20.0,48.0,18.0,Unemployment,2.5
2018-572-2016-2,2016,2018,2,572,1.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,35.0,35.0,13.0,Unemployment,2.5
2018-574-2016-2,2016,2018,2,574,2.0,0.0,1.0,2.0,4.0,8.0,10.0,15.0,20.0,30.0,10.0,Unemployment,2.5
2018-576-2016-2,2016,2018,2,576,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,45.0,45.0,5.0,Unemployment,2.5
2018-577-2016-2,2016,2018,2,577,2.0,,,,,,,,,,,Unemployment,2.5
2018-578-2016-2,2016,2018,2,578,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,10.0,Unemployment,2.5
2018-579-2016-2,2016,2018,2,579,1.0,,,,,,,,,,,Unemployment,2.5
2018-411-2016-3,2016,2018,3,411,2.0,,,,,,,,,,,Unemployment,2.25
2018-421-2016-3,2016,2018,3,421,2.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,40.0,35.0,5.0,Unemployment,2.25
2018-422-2016-3,2016,2018,3,422,1.0,,,,,,,,,,,Unemployment,2.25
2018-424-2016-3,2016,2018,3,424,1.0,,,,,,,,,,,Unemployment,2.25
2018-426-2016-3,2016,2018,3,426,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,65.0,0.0,Unemployment,2.25
2018-433-2016-3,2016,2018,3,433,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,80.0,2.0,Unemployment,2.25
2018-446-2016-3,2016,2018,3,446,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,59.0,7.0,Unemployment,2.25
2018-456-2016-3,2016,2018,3,456,1.0,,,,,,,,,,,Unemployment,2.25
2018-463-2016-3,2016,2018,3,463,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,20.0,Unemployment,2.25
2018-472-2016-3,2016,2018,3,472,2.0,,,,,,,,,,,Unemployment,2.25
2018-484-2016-3,2016,2018,3,484,2.0,,,,,,,,,,,Unemployment,2.25
2018-504-2016-3,2016,2018,3,504,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,68.0,15.0,Unemployment,2.25
2018-506-2016-3,2016,2018,3,506,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,40.0,50.0,0.0,Unemployment,2.25
2018-507-2016-3,2016,2018,3,507,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,63.0,9.0,Unemployment,2.25
2018-508-2016-3,2016,2018,3,508,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,35.0,35.0,0.0,Unemployment,2.25
2018-510-2016-3,2016,2018,3,510,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,Unemployment,2.25
2018-512-2016-3,2016,2018,3,512,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,50.0,5.0,Unemployment,2.25
2018-518-2016-3,2016,2018,3,518,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,Unemployment,2.25
2018-520-2016-3,2016,2018,3,520,2.0,,,,,,,,,,,Unemployment,2.25
2018-523-2016-3,2016,2018,3,523,2.0,2.7,3.0,4.3,6.1,8.7,12.5,17.8,17.8,14.3,12.8,Unemployment,2.25
2018-527-2016-3,2016,2018,3,527,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,Unemployment,2.25
2018-528-2016-3,2016,2018,3,528,1.0,,,,,,,,,,,Unemployment,2.25
2018-535-2016-3,2016,2018,3,535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,75.0,10.0,Unemployment,2.25
2018-542-2016-3,2016,2018,3,542,1.0,,,,,,,,,,,Unemployment,2.25
2018-546-2016-3,2016,2018,3,546,1.0,,,,,,,,,,,Unemployment,2.25
2018-548-2016-3,2016,2018,3,548,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,Unemployment,2.25
2018-549-2016-3,2016,2018,3,549,1.0,,,,,,,,,,,Unemployment,2.25
2018-553-2016-3,2016,2018,3,553,2.0,0.0,0.0,0.0,1.0,3.0,7.0,15.0,35.0,35.0,4.0,Unemployment,2.25
2018-555-2016-3,2016,2018,3,555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,10.0,Unemployment,2.25
2018-557-2016-3,2016,2018,3,557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,55.0,15.0,Unemployment,2.25
2018-559-2016-3,2016,2018,3,559,1.0,0.0,0.0,0.0,1.0,4.0,8.0,12.0,25.0,35.0,15.0,Unemployment,2.25
2018-563-2016-3,2016,2018,3,563,2.0,0.32,2.6,3.52,9.12,17.52,22.44,21.52,13.68,8.56,0.72,Unemployment,2.25
2018-568-2016-3,2016,2018,3,568,2.0,0.0,0.0,0.0,5.0,5.0,9.0,9.0,30.0,34.0,8.0,Unemployment,2.25
2018-569-2016-3,2016,2018,3,569,1.0,,,,,,,,,,,Unemployment,2.25
2018-570-2016-3,2016,2018,3,570,2.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,20.0,48.0,18.0,Unemployment,2.25
2018-572-2016-3,2016,2018,3,572,1.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,35.0,35.0,13.0,Unemployment,2.25
2018-574-2016-3,2016,2018,3,574,2.0,0.0,1.0,2.0,3.0,6.0,10.0,15.0,20.0,33.0,10.0,Unemployment,2.25
2018-575-2016-3,2016,2018,3,575,2.0,2.0,3.0,3.0,4.0,6.0,9.0,23.0,27.0,19.0,4.0,Unemployment,2.25
2018-576-2016-3,2016,2018,3,576,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,45.0,45.0,5.0,Unemployment,2.25
2018-578-2016-3,2016,2018,3,578,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,80.0,5.0,Unemployment,2.25
2018-411-2016-4,2016,2018,4,411,2.0,,,,,,,,,,,Unemployment,2.0
2018-421-2016-4,2016,2018,4,421,2.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,40.0,35.0,5.0,Unemployment,2.0
2018-422-2016-4,2016,2018,4,422,1.0,,,,,,,,,,,Unemployment,2.0
2018-424-2016-4,2016,2018,4,424,1.0,,,,,,,,,,,Unemployment,2.0
2018-426-2016-4,2016,2018,4,426,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,40.0,45.0,5.0,Unemployment,2.0
2018-429-2016-4,2016,2018,4,429,2.0,,,,,,,,,,,Unemployment,2.0
2018-433-2016-4,2016,2018,4,433,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,80.0,2.0,Unemployment,2.0
2018-446-2016-4,2016,2018,4,446,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,33.0,52.0,6.0,Unemployment,2.0
2018-456-2016-4,2016,2018,4,456,1.0,,,,,,,,,,,Unemployment,2.0
2018-463-2016-4,2016,2018,4,463,2.0,0.0,0.0,0.0,0.0,3.0,4.0,16.0,20.0,57.0,0.0,Unemployment,2.0
2018-472-2016-4,2016,2018,4,472,2.0,,,,,,,,,,,Unemployment,2.0
2018-484-2016-4,2016,2018,4,484,2.0,,,,,,,,,,,Unemployment,2.0
2018-504-2016-4,2016,2018,4,504,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,27.0,60.0,10.0,Unemployment,2.0
2018-506-2016-4,2016,2018,4,506,2.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,80.0,0.0,Unemployment,2.0
2018-507-2016-4,2016,2018,4,507,3.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,35.0,40.0,10.0,Unemployment,2.0
2018-508-2016-4,2016,2018,4,508,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,20.0,0.0,Unemployment,2.0
2018-510-2016-4,2016,2018,4,510,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,Unemployment,2.0
2018-512-2016-4,2016,2018,4,512,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,50.0,5.0,Unemployment,2.0
2018-518-2016-4,2016,2018,4,518,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,20.0,0.0,Unemployment,2.0
2018-527-2016-4,2016,2018,4,527,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,Unemployment,2.0
2018-532-2016-4,2016,2018,4,532,2.0,,,,,,,,,,,Unemployment,2.0
2018-535-2016-4,2016,2018,4,535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,70.0,25.0,Unemployment,2.0
2018-546-2016-4,2016,2018,4,546,1.0,,,,,,,,,,,Unemployment,2.0
2018-548-2016-4,2016,2018,4,548,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,60.0,15.0,0.0,Unemployment,2.0
2018-549-2016-4,2016,2018,4,549,1.0,,,,,,,,,,,Unemployment,2.0
2018-553-2016-4,2016,2018,4,553,2.0,0.0,0.0,0.0,1.0,3.0,7.0,15.0,35.0,35.0,4.0,Unemployment,2.0
2018-555-2016-4,2016,2018,4,555,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,Unemployment,2.0
2018-556-2016-4,2016,2018,4,556,1.0,0.0,0.0,0.0,0.0,5.0,10.0,15.0,25.0,25.0,20.0,Unemployment,2.0
2018-557-2016-4,2016,2018,4,557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,55.0,15.0,Unemployment,2.0
2018-559-2016-4,2016,2018,4,559,1.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,25.0,30.0,30.0,Unemployment,2.0
2018-560-2016-4,2016,2018,4,560,2.0,,,,,,,,,,,Unemployment,2.0
2018-563-2016-4,2016,2018,4,563,2.0,0.0,0.16,0.52,3.48,12.28,24.16,31.24,19.68,8.32,0.16,Unemployment,2.0
2018-568-2016-4,2016,2018,4,568,2.0,0.0,0.0,0.0,5.0,5.0,9.0,9.0,30.0,34.0,8.0,Unemployment,2.0
2018-569-2016-4,2016,2018,4,569,1.0,,,,,,,,,,,Unemployment,2.0
2018-570-2016-4,2016,2018,4,570,2.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,19.0,49.0,21.0,Unemployment,2.0
2018-572-2016-4,2016,2018,4,572,1.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0,35.0,35.0,13.0,Unemployment,2.0
2018-574-2016-4,2016,2018,4,574,2.0,0.0,1.0,2.0,3.0,6.0,10.0,15.0,20.0,33.0,10.0,Unemployment,2.0
2018-575-2016-4,2016,2018,4,575,2.0,1.0,1.4,2.5,3.3,5.2,7.1,26.0,25.0,27.0,1.5,Unemployment,2.0
2018-576-2016-4,2016,2018,4,576,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,45.0,45.0,5.0,Unemployment,2.0
2018-577-2016-4,2016,2018,4,577,2.0,,,,,,,,,,,Unemployment,2.0
2018-578-2016-4,2016,2018,4,578,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,85.0,5.0,Unemployment,2.0
2018-583-2016-4,2016,2018,4,583,2.0,,,,,,,,,,,Unemployment,2.0
2019-411-2017-1,2017,2019,1,411,2.0,,,,,,,,,,,Unemployment,2.75
